,replyID,replyDate,typeNameD,title,reply_object,province,city,county,zipcode,domainName,stateInfo,replyName,replyContentMain,handleTime,handleContent,url
531,15662630,2022-08-07 11:23, 投诉/求助 ,希望领导能走进老百姓的心声,四川省资阳市安岳县委书记,四川省,资阳市,安岳县,512021,城建,已办理,t***,作为土生土长的龙台人，一到夏天不是停水停电就是停气。水管经常爆，电隔三差五的停，当初在规划的时候就应该考虑居住人口和材料问题。现在严重影响了当地的居住环境，希望当地领导不是疏漏，为老百姓做点实事。,2022-09-05 21:15, 尊敬的网友：       您好！您在人民网“领导留言板”留言反映“希望领导能走进老百姓的心声”的网帖已收悉，我镇高度重视，赓即安排工作人员进行调查处理，现将相关情况回复如下。       经我镇工作人员与供水供电供气相关部门调查了解，因天气原因，供水供电负荷过重出现了间断性的停电和停水的情况，现目前通过各个部门的努力已经基本解决用水用电以及用气的问题。       如您仍有疑问，请致电028-24880202，工作人员将悉心为您解答，感谢您的留言，祝您身体健康，万事如意。,http://liuyan.people.com.cn/threads/content?tid=15662630&from=search
532,15525576,2022-07-22 06:41, 投诉/求助 ,重大事故安全隐患整改,四川省成都市委书记施小琳,四川省,成都市,,510100,城建,已办理,烟***,目前，国内燃气爆炸事故频发，成都市新津区隆鑫公园首府小区用户存在违规将天然气管道封到室内，可能存在泄露，中毒，爆炸事故隐患，经过两周时间，仍没有整改，建议立即停气整改。,2022-08-08 05:03,网友：     您好！针对您反映的问题，经区经济和信息化局、区公园城市建设局共同调查，现将处理情况答复如下：     隆鑫公园首府小区一、二期共有1307户业主，前期，物业公司在装修巡查时发现有130户业主已将燃气管包进室内，并有部分业主正在将燃气管包进室内，物业公司向这些业主下发了整改通知，但业主并未整改。     2022年7月22日，针对部分住户装修将天然气管道包裹，存在一定的安全隐患，港华燃气公司暂未予以通气的问题，区经济和信息化局会同港华燃气公司、物业公司及部分业主在现场进行了沟通协商，并出具了整改方案。为尽快解决小区住户用气问题，港华燃气公司将整改建议方案及费用测算反馈隆鑫公园首府物业，待物业公司确定整改方案及费用出资后，港华燃气公司随即启动整改工作，彻底消除安全隐患。     感谢您的留言。,http://liuyan.people.com.cn/threads/content?tid=15525576&from=search
533,15518667,2022-07-21 21:05, 投诉/求助 ,资阳市安岳县毛家镇华澳天然气公司,四川省委书记王晓晖,四川省,,,510000,企业,已办理,余***,华澳天然气公司一个月停几次气，一停就是几天这几个月连续是这样，然气公司停气的理由是检修，主管部们对这样的事情没有到现场核实，任由然气公司遍过谎言就认可了，有气故意不送，广大人民怨声载道，请领导安排人员核实,2022-08-14 06:09,尊敬的网友：     您好！您在人民网留言反映“资阳市安岳县毛家镇华澳天然气公司”的网帖已收悉，我局高度重视，赓即安排工作人员进行调查处理，现将相关情况回复如下。 经调查核实，因道路施工导致该区域燃气主管道多次损坏停气。为保障用户正常用气，燃气公司采取了临时铺设管道的方式保供，管道暂时未深埋，待道路施工完成后进行深埋。同时为了保障居民安全用气，防止发生燃气事故，该公司供气区域乡镇实行分时、分段供气。 我局组织属地政府、燃气公司召开了现场协调会：一是责令燃气公司加强管道巡检巡查，及时消除安全隐患，保障居民安全稳定用气；二是督促燃气公司与施工单位进行燃气管线技术交底，共同制定燃气管道保护方案，减少燃气管道损毁问题发生；三是对燃气公司分时、分段供气问题进行了纠正，目前燃气公司已加强管网巡查保证管网安全和全力持续安全稳定保供。 如您有疑问，请致电028-24527235，工作人员将悉心为您解答，感谢您的留言，祝您身体健康，万事如意。,http://liuyan.people.com.cn/threads/content?tid=15518667&from=search
534,15516282,2022-07-21 10:49, 投诉/求助 ,新津港华燃气公司不给开通燃气,四川省成都市委书记施小琳,四川省,成都市,,510100,城建,已办理,烟***,燃气公司以主管道存在安全隐患为由，拒绝给业主通气。 但是燃气公司未给出个具体的可行的等待开通燃气的日期。 如果安全隐患存在，那为什么还允许属于安全隐患影响范围内的业主继续使用天燃气。 没有包管在室内的业主，不能正常通气，由此带来的不便和产生的费用，由谁承担。 诉求，立即通气，在具体实施隐患整改的日期，再停气都可以,2022-08-08 05:03,网友：     您好！针对您反映的问题，经区经济和信息化局、区公园城市建设局共同调查，现将处理情况答复如下：     隆鑫公园首府小区一、二期共有1307户业主，前期，物业公司在装修巡查时发现有130户业主已将燃气管包进室内，并有部分业主正在将燃气管包进室内，物业公司向这些业主下发了整改通知，但业主并未整改。     2022年7月22日，针对部分住户装修将天然气管道包裹，存在一定的安全隐患，港华燃气公司暂未予以通气的问题，区经济和信息化局会同港华燃气公司、物业公司及部分业主在现场进行了沟通协商，并出具了整改方案。为尽快解决小区住户用气问题，港华燃气公司将整改建议方案及费用测算反馈隆鑫公园首府物业，待物业公司确定整改方案及费用出资后，港华燃气公司随即启动整改工作，彻底消除安全隐患。     感谢您的留言。 ,http://liuyan.people.com.cn/threads/content?tid=15516282&from=search
535,15514457,2022-07-21 08:04, 投诉/求助 ,安岳县毛家镇华澳天然气公司,四川省资阳市委书记元方,四川省,资阳市,,512000,企业,已办理,王***,安岳县毛家镇华澳天然气，一个月停几次气，一次停三四天，天然气公司有气故意不送，以检修为理由，主管部门对次事不作为，慢作为，任由然气公司遍过谎言就不到现场实际核查，广大人民原声再到，请领导排务实的人员现场核实,2022-07-29 03:57,尊敬的网友：     您在人民网“领导留言板”的留言已收悉，现将相关情况回复如下：     经核实，停气原因是因道路施工多次损坏燃气主管道，燃气公司需进行抢修导致停气。     因管道损坏严重，为保障用户正常用气，燃气公司采取了临时铺设管道的方式保供，管道暂时未深埋，待道路施工完成后进行深埋。为了保障居民安全用气，防止发生燃气事故，该公司供气区域乡镇实行分时、分段供气。     住建局组织属地政府、燃气公司召开了现场协调会。1.责令燃气公司加强管道巡检巡查，及时消除安全隐患，保障居民安全稳定用气。2.督促燃气公司与施工单位进行燃气管线技术交底，共同制定燃气管道保护方案，减少燃气管道损毁问题发生。     感谢您的留言，欢迎对我们的工作提出宝贵意见和建议！                                                                                              资阳市安岳县住房和城乡建设局                                                                                                       2022年7月29日 ,http://liuyan.people.com.cn/threads/content?tid=15514457&from=search
536,15506899,2022-07-20 21:48, 投诉/求助 ,四川省资阳市安岳县白塔寺乡天燃气经常长期停气,四川省委书记王晓晖,四川省,,,510000,城建,已办理,姚***,资阳市安岳县白塔寺乡自从安装天燃气以来，老百姓没有正常用好过，一到逄年过节和节假日包括今年夏天他们这个垄斷企业讲停就停，一停就是三、四天。老百姓怨声载道，我們向资阳市政府12345投诉了数次都得不到答复。这个是老百姓的生活问题和民生问题。请求你们省政府出面管一管。谢謝！！,2022-08-07 21:04,尊敬的网友： 您好！您在人民网留言反映“白塔寺乡天燃气常停气”的网帖已收悉，现将相关情况回复如下。 经核实，一是因道路施工多次损坏燃气主管道，燃气公司需进行抢修导致停气。二是因管道损坏严重，为保障用户正常用气，燃气公司采取了临时铺设管道的方式保供，管道暂时未深埋，待道路施工完成后进行深埋。为了保障居民安全用气，防止发生燃气事故，该公司供气区域乡镇实行分时、分段供气。     我局已责令燃气公司加强管道巡检巡查，及时消除安全隐患，保障居民安全稳定用气；督促燃气公司与施工单位进行燃气管线技术交底，共同制定燃气管道保护方案，减少燃气管道损毁问题发生，如发生燃气管道损坏第一时间抢修保供。同时，我局对燃气公司分时、分段供气问题进行了纠正，目前燃气公司已加强管网巡查保证管网安全和全力持续安全稳定保供。        如您仍有疑问，请致电028-24527235，工作人员将悉心为您解答，感谢您的留言，祝您身体健康，万事如意。                     ,http://liuyan.people.com.cn/threads/content?tid=15506899&from=search
537,15431307,2022-07-14 00:07, 投诉/求助 ,无天然气小区怎么办,四川省委书记王晓晖,四川省,,,510000,城建,已办理,越***,我是名栖湖铭座烂尾楼的业主，房子等了7年也没办法入住，一直没有达到验收条件，今年迫于无奈我们小区业主集体入住了，通过多方努力水电是通了，但是天然气无法开通，据悉是由于开发商没有给消防验收报告，事关民生，开发商的问题却要我们业主承担恶果，烂尾多年我们一直没有停贷，矜矜业业，就只是希望有个家。恳求领导帮我们想想办法。,2022-07-29 04:08,网友：     您好！您留言反映的问题，经成华区住建交局调查了解，现回复如下：     经核实，栖湖铭座公寓项目，开发商四川寰鑫房地产开发有限公司，2014年11月开工，合同约定2016年6月1日交房，因开发商资金链断裂，2016年3月项目停工。2018年1月项目复工续建，目前项目工程建设已完成，具备竣工验收条件。     关于您反映的问题。由于开发商与总包方华西四建存在前期《复工协议》和项目工程主体局部质量纠纷，一直未开展竣工验收。为推动项目工程验收，2021年5月以来区住建交局邀请市局相关部门多次协调、约谈双方，要求其履行主体责任，尽快开展工程验收相关工作。但双方仍各自坚持自己意见，至今未能达成一致，项目工程验收仍处于停滞状态。2021年10月开发商发放钥匙让业主看房，部分业主自行入住装修。区住建交局随即约谈开发商，责令其严格按照商品房交付相关规定进行整改，并上报市住建局对其调查处理。     下一步，成华区住建交局将继续敦促、协调开发商尽快展开工程竣工验收，严格按照商品房交付相关规定实施房屋交付。     上述回复意见，成华区住建交局工作人员已及时与您进行了电话沟通，您表示知晓。如您对此仍有疑问，欢迎致电成华区住建交局（电话：84319668）进行咨询。     感谢您的留言！    ,http://liuyan.people.com.cn/threads/content?tid=15431307&from=search
538,15398690,2022-07-11 05:44, 投诉/求助 ,富顺县狮市镇停电问题,四川省自贡市富顺县委书记,四川省,自贡市,富顺县,510322,城建,已办理,我***,尊敬的领导：您好！狮市古镇作为富顺不可缺少的一个乡镇，但是在炎热的7月狮市隔三差五不是停电就是停水停气，在社区群反应情况也未被相关人员处理，前天群里通知7月11号晚上12点停电到12号早上8点，为何11号下午15:00时许又停电了，社区的居民在群里也在反问，大家心里都很不是滋味，平时停电得到的回复不是这里有问题就是那里变压器在更换，停水也是，不是这里管子破了就是那里管子漏水，这让民心对镇政府及有关负责人失去了信心，请问领导是否知情？盼复！谢谢,2022-07-19 22:48,网友：          您好！您在人民网留言反映“富顺县狮市镇停电、停水问题”收悉，现由国网富顺县供电公司、富顺县富洲水务集团有限公司办理答复如下：          一、关于停电问题          经核实，您所在狮市镇系国网富顺县供电公司回龙供电所供区，该场镇由35千伏黄泥滩变电站10千伏黄狮线供电。经调查2022年内近期涉及您所在地址具体停电情况：1、06月30日21:07 因雷雨大风天气导致跳闸，10kV黄狮线停电，于07月01日12:09恢复供电；2、07月04日00:06线路B相接地，导致10kV黄狮线停电，于07月05日09:28恢复供电；3、07月08日21:25黄泥滩电站#3主变过负荷跳闸，10kV黄狮线过负荷跳闸停电，于当日21:51分恢复供电；4、07月11日15:38黄狮线A相接地，黄狮线罗寺5组变压器烧毁，导致10kV黄狮线停电，于当日18:26分恢复供电；5、07月12日00:00黄泥滩电站主变增容，10kV黄狮线停电，于当日07:35分恢复供电。2022年7月15日上午经我司工作人员与您沟通解释停电原因，您也表示理解。          二、关于停水问题            （一）、狮市镇属代寺供区供水，狮市镇由城西水厂通过东湖街道唐家加压站、五桥加压站加压供水；            （二）、近期高温天气国家电网黄狮高压线、变压器频繁出现故障，造成7月11日、7月12日不定时停电。我司五桥加压站均属停电范围，造成五桥加压站停电无法正常加压供水，导致7月11日至7月12日狮市片区不定时停水情况发生；            （三）、狮市片区已恢复正常供水，近期并未发生供水管网爆管情况。           如有疑问，可致电国网富顺县供电公司：0813-7195598、富顺县富洲水务集团有限公司：0813-7700169咨询。          感谢您的留言。                         国网富顺县供电公司、富顺县富洲水务集团有限公司                                                            2022年7月20日 ,http://liuyan.people.com.cn/threads/content?tid=15398690&from=search
539,15286567,2022-07-01 04:35, 投诉/求助 ,燃气缴费,四川省成都市金堂县委书记,四川省,成都市,金堂县,510121,城建,已办理,颜***,现在福兴片区燃气缴费在哪里缴费？又听说不是顺风燃气在管理了，我们是智能卡，先缴费后使用，如果没有费了停气怎么办？,2022-07-05 22:39,尊敬的网民朋友：       您好！来信获悉，您反映的问题经福兴镇相关工作人员核实，现回复如下:       目前任然在中江顺丰燃气公司缴费，你也可以咨询一下燃气公司。         感谢你的理解和支持！  ,http://liuyan.people.com.cn/threads/content?tid=15286567&from=search
540,15274452,2022-06-30 04:25, 投诉/求助 ,投诉温江区兴能燃气公司未提前告知住户停气,四川省委书记王晓晖,四川省,,,510000,城建,已办理,t***,领导您好！ 我是温江区千禧河畔c区10栋2202住户，2022年6月28日温江区兴能燃气公司在未提前告知我的情况下将我家中燃气远程断气，我查询后了解有燃气欠费，于28日马上完成了燃气费的补缴，29日还没有恢复供气我打电话询问情况，告知我要从打电话登记次日算三天内才恢复供气，现在停气三日已严重影响一家人的生活，家里有小孩，已经三天没办法做饭。我催促几遍仍无工作人员处理，客服电话都是让我等待通知。 鉴于上述情况我想投诉该公司几点 .1、气费用户没办法做到随时了解，为何该公司在停气前不通知客户，短信电话等途径都没有。2、居民及时补缴欠费后为何还要等三天，工作人员说的是远程开气，应该是一两分钟的事情，为何需要拖延这么久 ，我28号停气并及时补缴了费用，30号还没有恢复供气，严重影响居民正常生活，这个时效性是否合理？ 望政府领导能督促该公司及时恢复我家供气，同时改进上述问题。,2022-07-19 01:50,      网友，您好！您投诉兴能燃气公司工作效率低等留言收悉，我区高度重视，赓即责成区经信局认真调查处理，现将相关情况回复如下：       关于您反映天然气欠费未提醒的问题。经了解，您可通过微信、支付宝、微信公众号等多种方式查询天然气费用，随时了解家中天然气余额情况。兴能天然气公司停气前已多次向您发送催费短信及停气短信，因您前期登记号码已未使用，导致无法接收到燃气公司发送的欠费信息。目前兴能天然气公司工作人员已为您进行了信息更新。       关于未及时恢复供气的问题。经核实，您于2022年6月28日补缴天然气费用，6月29日拨打燃气公司客户热线电话，兴能天然气公司于6月30日恢复您家中天然气供应。因每天业务量较大，通气人员按工单顺序逐一为用户通气，可能出现延迟通气等现象，一般情况在三个工作日内为用户恢复供气。       下一步，区经信局将要求兴能天然气公司加强通气人员服务质量培训，树立“为人民服务”的意识，进一步提高服务管理水平，为群众提供高效、便捷的服务。       区经信局工作人员已向您介绍了调查处理情况。感谢您对我们工作的理解和支持。,http://liuyan.people.com.cn/threads/content?tid=15274452&from=search
541,15168157,2022-06-21 06:14, 投诉/求助 ,蜀龙大道三天两头停水停电,四川省成都市新都区委书记,四川省,成都市,新都区,510114,城建,已办理,B***,保利198片区基本每个月都会因为蜀龙大道维修而至少停水停电停气一次，一会儿是管道被挖破、一会儿是变电站维修…各种各样的问题，附近居民苦不堪言！现在天气炎热，停电停水停气确实都很不方便，空调无法使用暂且不说，能克服，但是做饭上厕所洗澡这些基本需求呢？提前蓄水少了怕用不够，多了怕浪费，停气连饭都做不了。希望有关部门重视一下这个问题。,2022-07-04 21:23,网友，您好！       留言收悉，现回复如下：       经了解，2022年6月21日14点30分因供电设备闪跳，经过抢修，于14点55分项目设备恢复正常。2022年6月19日物业企业曾公示了该项目将于6月22日进行停电检修，并于6月 22日下午17点30分物业项目维修完成送电后发现设备有故障，立即公示紧急停电2-4小时进行维修，最终项目在23点55分设备恢复正常供电、供水。区住房发展服务中心要求物业企业严格按照《物业服务合同》加强管理和服务，加强设施设备日常的维护养护，确保供电供水设施设备正常运行，提高服务水平。       新都区住房发展服务中心工作人员于2022年6月29日上午9:34时，与您联系，已做出解释。       在此，谢谢您对新都区住房发展服务中心工作的关心和支持，希望您继续提出宝贵意见和建议。       此复。       ,http://liuyan.people.com.cn/threads/content?tid=15168157&from=search
542,15163155,2022-06-20 23:26, 投诉/求助 ,天然气公司未告知收取违约金,四川省宜宾市江安县委书记,四川省,宜宾市,江安县,511523,城建,已办理,三***,江安县江安镇翠峰园天然气用户，于2022年6月，发现已停气，经查询得知我已经欠缴多笔燃气费用，同时需缴纳高额违约金。此前从未收到任何欠费通知，欠缴费用确实是我方的过失，但是燃气公司不进行催告就直接收取滞纳金的行为，是否合理？此前，我从未收到过燃气公司发来的任何关于欠费违约金的通知，并且因除孩子寒暑假以外，少有人在家中，正常居住家中一个月气费五十左右，加之以前有预存款，也没收到欠费通知，导致现在的情况，老百姓赚钱不易，希望领导能妥善处理 ，谢谢。 ,2022-07-01 03:16,尊敬的网民朋友：     您好！您在人民网给县委书记留言求助天然气公司未告知收取违约金的问题收悉。我局高度重视，赓即向泸州川油天然气公司了解核实，现回复如下：     经查，你户开户名为何某均，最近一次交费时间为2021年1月15日，预存气费300元。该笔预存气费使用至2021年10月开始出现不足，截止2022年5月共欠气费693.1元。在你户产生欠费期间，燃气公司以短信形式通知你户及时缴费，但由于你户登记的手机号码有误，导致一直未能取得联系。     2022年6月，燃气公司在筛查欠费金额500元以上用户时，发现你户欠费情况并采取了停气措施。燃气公司对欠交费的燃气用户，收取不超过欠交气费1‰每日的违约金。经计算，您户应交纳违约金128.1元。     目前，燃气公司已将你户之前登记的手机号码进行了重新登记，并表示在你户完清交费后将及时恢复供气。若还有疑问，可到燃气公司营业厅进行协商处理。                                                             江安县住房城乡建设和城镇管理局                                                                   2022年6月29日 ,http://liuyan.people.com.cn/threads/content?tid=15163155&from=search
543,14717174,2022-05-15 21:27, 咨询 ,农村燃气气压不稳，有时不时停气,四川省内江市隆昌县委书记,四川省,内江市,隆昌县,511028,城建,已办理,大***,我老家的房子天然气在中午煮饭的时候气要不要都小的很，还时不时停气也不通知一声，希望能尽快得到处理。,2022-05-16 22:55,网民：    你好，你在人民网领导留言板的留言已收悉，隆昌市胡家镇人民政府非常重视，经调查核实，现答复如下：    经与隆昌市华润燃气公司沟通了解，你家所在的团结村在位于天然气管道的末端，管道线路较长，在中午及节假日用气高峰期时会出现气压小，甚至断气的现象。下一步，我镇将继续与华润燃气公司沟通，争取早日将上诉情况落实解决。    如你还有相关问题须进一步反映或咨询，请联系隆昌市胡家镇人民政府，电话：0832—3601339。 ,http://liuyan.people.com.cn/threads/content?tid=14717174&from=search
544,14596991,2022-05-10 02:26, 投诉/求助 ,求助,四川省成都市彭州市委书记,四川省,成都市,彭州市,510182,政务,已办理,陈***,尊敬的书记： 反应彭州市致和镇置信丽岛3-30**业主产生燃气1240.35元滞纳金存在不合理情况 住户与22年4月自己得知发现燃气欠费情况主动缴纳燃气费！ 原因： 1住户并不知情燃气已经欠费 2住户在长达1年期间以上无收到燃气公司任何电话、短信提醒、门口张贴单、停气等任何处理方式提醒缴费提示！ 3住户家庭成员已于1年前柜台更改新使用号码！且在长达一年时间以上且无收到贵公司任何任何电话、短信提醒及停气处理提醒方式！ 4 2022.4月住户了解自己得知了解欠费后且主动询问彭州市南部新城燃气缴费新搬迁厅地址 且主动缴纳燃气费不存在恶意拖欠！ 5在燃气缴费营业厅窗口缴费时候遭到柜台工作人员拒绝；要求且必须缴纳1000多元以上次拿金，再反应情况后无得到根本工作人员合理解释说明，当住户诉求请求询问该公司相关负责人了解情况且工作人员不告知联系方式存在推脱工作责任情况！ 6住户于2022、4月拨打市长热线12345请求诉求后，且十天内都未回收到该燃气公司作正面电话回复沟通，2022.4.22直接为住户选择处理为停气迫使住户缴纳4124元其中燃气费用3950元（合理） 次拿金12450.35元（不合理），且未到正规缴费发票！ 针对以上情况个人觉得贵公司管理存在管理漏洞工作有所失职，导致住户产生1240元次那金！ 诉求：，且住户深知每个月及时查询是否欠费缴纳，生活燃气气属民生项目，住户不属于恶意拖欠行为且有特殊原因，望相关领导以民为本高质量发展，人性化角度处理请求减免！,2022-06-13 23:03,网友：您好！         您留言反映燃气违约金相关问题，现由彭州市经科信局回复如下。         收到网友留言后，我局第一时间启动调查程序。经调查，造成违约金问题原因为用户变更电话号码后，未按照要求在燃气公司进行备案，导致用户的催缴短信及电话一直未收到，且燃气公司多次上门业主均不在家。经工作人员现场查看用户与燃气公司签订的供用气合同，违约金金额符合合同约定条款，网友对此表示理解。         关于正规发票的问题。燃气公司表示，网友可以持身份证和收费凭条到燃气公司开具正规发票。,http://liuyan.people.com.cn/threads/content?tid=14596991&from=search
545,14581478,2022-05-09 06:14, 投诉/求助 ,中海锦城二期顶楼违建,四川省成都市委书记施小琳,四川省,成都市,,510100,城建,已办理,成***,武侯区金履三路55号中海锦城二期16栋1单元顶楼修的构筑物棚子那么显眼不用处理么，电梯里通知不是说要停电停气么？能不能楼顶摸底一下究竟还有多少,2022-05-25 21:40,  网友您好，您在人民网留言反映中海锦城二期顶楼违建16栋的问题，经区综合执法局调查，现回复如下：   经查，中海锦城二期位于金履三路55号，16栋1单元楼顶存在搭建的建（构）筑物，涉嫌违法建设。您反映情况属实。   2022年5月16日，区综合执法局将案件线索交办簇桥街道办事处综合行政执法中队（《案件交办单》20220516091079号），要求依法按程序办理。簇桥街道办事处综合行政执法中队已对该处违法建设依法立案查处，并做出《限期自行拆除违法建设决定书》。   下一步，按照《成都市违法建设治理条例》《成都市人民政府办公厅关于加强违法建设综合治理的实施意见》（成办函〔2019〕60号）要求，簇桥街道办事处将落实违法建设治理主体责任，督促当事人自行拆除违法建设。   2022年5月17日14时30分，工作人员与您电话联系，您的电话一直处于停机状态。若有其他疑问，您可直接向区综合执法局进行反映（电话：028-85080183）。   感谢您对我们工作的支持。 ,http://liuyan.people.com.cn/threads/content?tid=14581478&from=search
546,14368431,2022-04-26 23:11, 投诉/求助 ,投诉温江区兴能燃气公司未提前告知住户远程停气,四川省成都市温江区委书记,四川省,成都市,温江区,510115,城建,已办理,a***,	领导您好！ 我是德通桥社区世纪滨江小区18栋1单元902号住户，2022年4月27日温江区兴能燃气公司在未提前告知我的情况下将我家中燃气远程断气。经我电话咨询该公司反馈我燃气欠费，给我做了停气处理。 我查实后马上完成了燃气费的补缴，但燃气公司告知我需要在三个工作日内由工作人员上门开通。现在停气两日已严重影响一家人的生活，我催促几遍仍无工作人员处理，客服电话都是让我等待通知。 鉴于上述情况我想投诉该公司几点，希望该公司能及时改正： 1、我已绑定该公司微信网厅多年，业务办理时候也留了联系电话，为何该公司在停气前不通知客户，且在明知会严重影响居民生活的情况下就单方面采取停气处理？此种服务态度是否需要改进？ 2、居民及时补缴欠费后为何需人工上门恢复，既然是远传气表，为何不能远程开通，现在的技术完全可以实现的功能， 3、既然明知停气会严重影响居民正常生活，上门处理就一两分钟的事情，为何一直拖延，三个工作日处理的规定是否合理？ 望政府领导能督促该公司及时恢复我家供气，同时改进上述问题。,2022-05-22 22:42,        网友，您好！您留言反映兴能燃气公司未提前告知住户远程停气的问题收悉，我区高度重视，赓即责成区经信局认真调查处理，现将相关情况回复如下：         经调查，您前期缴纳气费时间为2021年8月31日。2021年9月再次欠费，期间兴能天然气公司多次发送催费短信和停气短信，在双方签订供用气合同时约定：用户应每月按时缴纳气费，未及时缴费燃气公司可采取停气措施。您在多次催费后仍未缴纳气费，故采取停气处理。合同中说明缴清欠费后在三个工作日之内恢复供气，您于4月26日缴清欠费后，4月27日兴能天然气公司工作人员已恢复您家中天然气供应。您可通过微网厅和生活缴费查询欠费信息和缴纳气费情况。         关于人工上门恢复的问题。经了解，部分远传气表因信号原因，远程机器开通后无法接收到信号，需要燃气公司工作人员手持机器前往该小区进行人工恢复远传气表信号接收。         区经信局工作人员已向您介绍了调查处理情况，您表示满意。感谢您对我们工作的理解和支持。,http://liuyan.people.com.cn/threads/content?tid=14368431&from=search
547,14065563,2022-04-08 08:06, 投诉/求助 ,双流区洋海公司液化气停气,四川省成都市委书记施小琳,四川省,成都市,,510100,城建,已办理,W***,据我们调查所知，洋海公司在新都区只有一个充装站，《燃气经营许可证》的经营区域在新都区内，跨区60公里，配送双流液化气车要三个小时，是非常的危险，备案双流经营液化气，安全风险非常大，怎么能保供双流区域的居民用气啊？每天仅有一点量供双流，气站的产量只有那么多，还占作成都几个区＋新都区＋龙泉区＋双流区根本无法一天基础供应双流20吨民用液化气，简直是天方夜谭，车水杯薪，本地乡镇配送点经营液化气的合作伙伴，只好偷偷在外区气站违规违法充装《“保供配送点区域”》洋海公司睁只眼闭只眼默许，洋海气站还偷偷充装非自己产权瓶的液化气罐，供个别配送点销售属于违规违法。,2022-04-20 04:42,网友，您好！我区对您的留言高度重视，经区新科局、区市场监管局调查处理，现回复如下： 收悉您的留言后，区新科局与区市场监管局、区内液化气经营企业及其下属7个配送点负责人就保供工作专题研究。具体措施如下： 一、优化配送路线，提升配送时效。结合双流配送点分布及售气量，区内液化气经营企业要进一步优化配送路线，同时增加配送车辆，提升配送时效。 二、加快推进钢瓶录入智慧监管系统。区内液化气经营企业已选取双流区内一点位作为智慧监管系统录入点位，按照能录则录的原则，加快推进区内合格钢瓶录入工作，提高效率。同时，区内液化气经营企业要积极采购新钢瓶，以保障双流区市场需求。 三、务必做好保供工作。以一个半月为过渡期，区内液化气经营企业务必保证每天配送至双流区内液化气不得低于20吨，并制定每日配送计划，按双流区各配送点售气量比例配送至各点位；过渡期满后，每天按双流区实际售气量进行配送，确保双流区用气稳定。 四、加强安全管理。区内液化气经营企业液化气配送车辆应为危险货物运输车辆，驾驶员和押运员要具备相应资质并履职尽责，确保运输安全。同时，要严格落实安全生产主体责任，加强配送点安全管理。 五、针对配送点销售相关问题。成都洋海石化有限公司充气站位于新都区。工作人员与您电话联系，您表示反映的洋海气站在外区充装非自己产权液化气瓶的情况无相关证据，目的是要求液化石油气充装单位保障气量的供应。目前气量已得到充足供应。 感谢您的留言。 ,http://liuyan.people.com.cn/threads/content?tid=14065563&from=search
548,13889384,2022-03-23 09:34, 投诉/求助 ,天然气无法网上交费，余额不足无任何通知,四川省成都市郫都区委书记,四川省,成都市,,510100,城建,已办理,九***,书记您好。我是红光街道上置雅宾利花园1栋2单元的居民。整个小区只有一期交房的住户安装的老式燃气表，既不具备网上交费的功能，也没有余气不足的报警提示装置，更没有短信之内的停气通知。导致多次余额不足而直接停气。给全家的生活带来诸多不便。水电气都是居民的基础生活保障，华星燃气公司能否在用户余额不足的时候电话，短信或是其他方式告知用户。在此希望政府领导能够协调华星燃气，完善燃气设备的智能自动升级，方便于民,2022-04-11 22:54,        网友，您好！您在人民网留言反映的问题，现回复如下：         2022年3月30日10:05分，华星公司工作人员电话联系您，在了解情况后，立即安排维修人员上门为您检修，确定表具故障，工作人员立即为您更换新的物联网智能表具，并告知您手机可绑定缴费编号、地址等信息，便于实现网上充值，查询其他相关服务。         如有疑问欢迎拨打能源监管热线：12398。         感谢您对我们工作的理解和支持！ ,http://liuyan.people.com.cn/threads/content?tid=13889384&from=search
