replyID,replyDate,reply_object,replyInfoHead,typeNameD,stateInfo,single_url,province,city,county
17037778,2022-12-28 04:13:00,四川省阿坝州红原县委书记,暖气公司不好好供暖,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=17037778&from=search,四川省,阿坝藏族羌族自治州,红原县
17037326,2022-12-28 03:17:00,四川省阿坝州红原县委书记,红原县供暖公司停供，要么供不热,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=17037326&from=search,四川省,阿坝藏族羌族自治州,红原县
17014036,2022-12-25 07:22:00,四川省眉山市市长黄河,乡村天然气过年供应不上,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=17014036&from=search,四川省,眉山市,
16938366,2022-12-17 06:13:00,四川省达州市开江县委书记,任市富友天然气公司,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16938366&from=search,四川省,达州市,开江县
16933769,2022-12-16 09:54:00,四川省宜宾市江安县委书记,为啥经常停水，停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16933769&from=search,四川省,宜宾市,江安县
16926983,2022-12-15 09:53:00,四川省泸州市江阳区委书记,蓝滨城悦府停电停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16926983&from=search,四川省,泸州市,江阳区
16926787,2022-12-15 09:23:00,四川省泸州市江阳区委书记,蓝田街道蓝槟城,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16926787&from=search,四川省,泸州市,江阳区
16918477,2022-12-14 06:27:00,四川省成都市郫都区委书记,华星燃气未出公告随意停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16918477&from=search,四川省,成都市,
16648733,2022-11-17 17:36:00,四川省成都市新都区委书记,新都港华燃气公司收费不透明,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16648733&from=search,四川省,成都市,新都区
16021356,2022-09-15 05:28:00,四川省南充市市长古正举,关于南部县安装天然气报警器的问题,咨询,已办理,http://liuyan.people.com.cn/threads/content?tid=16021356&from=search,四川省,南充市,
15763981,2022-08-18 21:40:00,四川省成都市委书记施小琳,双流兴能天然气乱收费,建言,已办理,http://liuyan.people.com.cn/threads/content?tid=15763981&from=search,四川省,成都市,
15749900,2022-08-17 06:45:00,四川省自贡市富顺县委书记,关于农村用电用水用气问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15749900&from=search,四川省,自贡市,富顺县
15688122,2022-08-10 08:18:00,四川省成都市市长王凤朝,成都东站接站非常不便应开通东广场出站通道,建言,已办理,http://liuyan.people.com.cn/threads/content?tid=15688122&from=search,四川省,成都市,
15685842,2022-08-10 03:47:00,四川省成都市高新区党工委书记,仁美大源印象物业对天然气检修不认真对待,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15685842&from=search,四川省,成都市,
15680855,2022-08-09 13:30:00,四川省南充市委书记朱家德,南充市南部县建兴镇,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15680855&from=search,四川省,南充市,
15664503,2022-08-07 21:49:00,四川省成都市彭州市委书记,南部新城生活设施建设,咨询,已办理,http://liuyan.people.com.cn/threads/content?tid=15664503&from=search,四川省,成都市,彭州市
15662630,2022-08-07 11:23:00,四川省资阳市安岳县委书记,希望领导能走进老百姓的心声,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15662630&from=search,四川省,资阳市,安岳县
15525576,2022-07-22 06:41:00,四川省成都市委书记施小琳,重大事故安全隐患整改,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15525576&from=search,四川省,成都市,
15518667,2022-07-21 21:05:00,四川省委书记王晓晖,资阳市安岳县毛家镇华澳天然气公司,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15518667&from=search,四川省,,
15516282,2022-07-21 10:49:00,四川省成都市委书记施小琳,新津港华燃气公司不给开通燃气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15516282&from=search,四川省,成都市,
15514457,2022-07-21 08:04:00,四川省资阳市委书记元方,安岳县毛家镇华澳天然气公司,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15514457&from=search,四川省,资阳市,
15506899,2022-07-20 21:48:00,四川省委书记王晓晖,四川省资阳市安岳县白塔寺乡天燃气经常长期停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15506899&from=search,四川省,,
15431307,2022-07-14 00:07:00,四川省委书记王晓晖,无天然气小区怎么办,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15431307&from=search,四川省,,
15398690,2022-07-11 05:44:00,四川省自贡市富顺县委书记,富顺县狮市镇停电问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15398690&from=search,四川省,自贡市,富顺县
15286567,2022-07-01 04:35:00,四川省成都市金堂县委书记,燃气缴费,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15286567&from=search,四川省,成都市,金堂县
15274452,2022-06-30 04:25:00,四川省委书记王晓晖,投诉温江区兴能燃气公司未提前告知住户停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15274452&from=search,四川省,,
15168157,2022-06-21 06:14:00,四川省成都市新都区委书记,蜀龙大道三天两头停水停电,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15168157&from=search,四川省,成都市,新都区
15163155,2022-06-20 23:26:00,四川省宜宾市江安县委书记,天然气公司未告知收取违约金,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15163155&from=search,四川省,宜宾市,江安县
14717174,2022-05-15 21:27:00,四川省内江市隆昌县委书记,农村燃气气压不稳，有时不时停气,咨询,已办理,http://liuyan.people.com.cn/threads/content?tid=14717174&from=search,四川省,内江市,隆昌县
14596991,2022-05-10 02:26:00,四川省成都市彭州市委书记,求助,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=14596991&from=search,四川省,成都市,彭州市
14581478,2022-05-09 06:14:00,四川省成都市委书记施小琳,中海锦城二期顶楼违建,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=14581478&from=search,四川省,成都市,
14522828,2022-05-06 06:03:00,四川省眉山市委书记胡元坤,公平公证还人民和谐生活,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=14522828&from=search,四川省,眉山市,
14368431,2022-04-26 23:11:00,四川省成都市温江区委书记,投诉温江区兴能燃气公司未提前告知住户远程停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=14368431&from=search,四川省,成都市,温江区
14065563,2022-04-08 08:06:00,四川省成都市委书记施小琳,双流区洋海公司液化气停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=14065563&from=search,四川省,成都市,
13889384,2022-03-23 09:34:00,四川省成都市郫都区委书记,天然气无法网上交费，余额不足无任何通知,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=13889384&from=search,四川省,成都市,
13829068,2022-03-18 03:24:00,四川省自贡市委书记何礼,燃气公司要求安装燃气报警器价格是否合理,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=13829068&from=search,四川省,自贡市,
13747318,2022-03-11 00:50:00,四川省成都市委书记施小琳,“帝一广场”项目未到达接房条件强制交付,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=13747318&from=search,四川省,成都市,
12948196,2022-02-17 01:38:00,四川省委书记王晓晖,天府新区海伦春天燃气管道裸露悬空，存安全隐患,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12948196&from=search,四川省,,
12831540,2022-02-07 03:03:00,四川省自贡市富顺县委书记,古佛镇周家村片区过年停水停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12831540&from=search,四川省,自贡市,富顺县
12800620,2022-01-31 00:11:00,四川省广安市委书记张彤,邻水县九龙镇燃气供应问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12800620&from=search,四川省,广安市,
12800051,2022-01-30 21:51:00,四川省委书记王晓晖,自贡市贡井区龙潭镇长期停水停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12800051&from=search,四川省,,
12784624,2022-01-28 20:07:00,四川省宜宾市委书记方存好,林中漫步，天府映像两小区已停气四天,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12784624&from=search,四川省,宜宾市,
12782067,2022-01-28 08:33:00,四川省宜宾市叙州区委书记,投诉天然气公司无理由停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12782067&from=search,四川省,宜宾市,
12759828,2022-01-26 03:00:00,四川省绵阳市江油市,寒冬腊月，燃气停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12759828&from=search,四川省,绵阳市,江油市
12745687,2022-01-24 20:22:00,四川省绵阳市江油市,小溪坝镇东安停气问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12745687&from=search,四川省,绵阳市,江油市
12738966,2022-01-24 02:39:00,四川省委书记王晓晖,"天然气公司未通知到位停气,影响生活",投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12738966&from=search,四川省,,
12721314,2022-01-22 06:01:00,四川省眉山市市长黄河,燃气供给无故停供一周,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12721314&from=search,四川省,眉山市,
12650524,2022-01-15 20:09:00,四川省宜宾市江安县委书记,经常长时间停水,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12650524&from=search,四川省,宜宾市,江安县
12632271,2022-01-13 23:36:00,四川省委书记王晓晖,燃气公司的收费不合理,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12632271&from=search,四川省,,
12607407,2022-01-11 21:35:00,四川省资阳市委书记元方,关于资阳市乐至县中天镇乐阳社区长期不间断停水,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12607407&from=search,四川省,资阳市,
15812326,2022-08-24 04:30:00,贵州省黔西南州黔西南布依族苗族自治州党委书记陈昌旭,顶效燃气改造,停气5个月了,投诉/求助 已办理,http://liuyan.people.com.cn/threads/content?tid=15812326&from=search,贵州省,黔西南布依族苗族自治州,
14679766,2022-05-13 14:25:00,贵州省黔东南州凯里市委书记,凯里市碧海云天小区物业问题投诉,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=14679766&from=search,贵州省,黔东南苗族侗族自治州,凯里市
16775253,2022-11-28 22:25:00,云南省昭通市委书记郭大进,镇雄燃气公司迟迟不给业主开通天然气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16775253&from=search,云南省,昭通市,
16604431,2022-11-14 07:03:00,云南省昆明市西山区委书记,春苑小区春阳里改变车库用途安全隐患巨大,建言,已办理,http://liuyan.people.com.cn/threads/content?tid=16604431&from=search,云南省,昆明市,西山区
16349165,2022-10-22 07:49:00,云南省曲靖市市长李先祥,云健水岸雅苑水电经常停,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16349165&from=search,云南省,曲靖市,
16157988,2022-09-29 00:44:00,云南省昭通市委书记郭大进,昭阳区中梁一号长时间停水停电停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16157988&from=search,云南省,昭通市,
16090763,2022-09-22 04:22:00,云南省昭通市镇雄县委书记,天然气到底啥子时候才弄好,建言,已办理,http://liuyan.people.com.cn/threads/content?tid=16090763&from=search,云南省,昭通市,镇雄县
15995423,2022-09-13 00:30:00,云南省委书记王宁,为何还要别的地方可以用天然气？,咨询,已办理,http://liuyan.people.com.cn/threads/content?tid=15995423&from=search,云南省,,
15823470,2022-08-25 05:55:00,云南省昆明市市长刘佳晨,金色交响家园小区百余名住户被昆仑燃气停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15823470&from=search,云南省,昆明市,
15751295,2022-08-17 09:41:00,云南省昭通市彝良县委书记,彝良县中城然气有限公司无经营许可证乱收开户费,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15751295&from=search,云南省,昭通市,彝良县
15319712,2022-07-04 07:38:00,云南省委书记王宁,彝良县中城然气无资质乱收开户费,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15319712&from=search,云南省,,
15269666,2022-06-29 22:05:00,云南省省长王予波,云政发（2022）32号沾益供电局没有落实,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15269666&from=search,云南省,,
15142958,2022-06-19 03:45:00,云南省昆明市盘龙区委书记,对昆明云智停车收费管理的建议,建言,已办理,http://liuyan.people.com.cn/threads/content?tid=15142958&from=search,云南省,昆明市,盘龙区
14717251,2022-05-15 21:30:00,云南省昆明市市长刘佳晨,东旭御山湖小区燃气管道是否与市政燃气管道连通,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=14717251&from=search,云南省,昆明市,
14265780,2022-04-21 08:03:00,云南省曲靖市沾益区委书记,大为小区燃气泄漏维修效率低下迟迟不通气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=14265780&from=search,云南省,曲靖市,沾益区
13556106,2022-02-28 03:33:00,云南省昭通市委书记郭大进,昭通碧桂园小区翡翠湾燃气开不了户，随时停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=13556106&from=search,云南省,昭通市,
13309345,2022-02-21 07:39:00,云南省昆明市委书记刘洪建,停水停电三年,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=13309345&from=search,云南省,昆明市,
12763563,2022-01-26 09:41:00,云南省委书记王宁,求助领导，我们马上没有水喝了,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12763563&from=search,云南省,,
12607069,2022-01-11 21:11:00,云南省玉溪市委书记王力,求助,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12607069&from=search,云南省,玉溪市,
12586839,2022-01-10 02:52:00,云南省曲靖市市长李先祥,雅丽安都小区停车费及相关设施设备完善问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12586839&from=search,云南省,曲靖市,
17058591,2022-12-31 03:53:00,陕西省西安市委书记方红卫,周至城建部门不作为，物业办监管不到位,投诉/求助,待回复,http://liuyan.people.com.cn/threads/content?tid=17058591&from=search,陕西省,西安市,
17054465,2022-12-30 07:49:00,陕西省咸阳市委书记夏晓中,天然气停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=17054465&from=search,陕西省,咸阳市,
17051963,2022-12-30 01:43:00,陕西省西安市周至县委书记,周至县金周鑫城小区停水、停气无人处理,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=17051963&from=search,陕西省,西安市,周至县
17050261,2022-12-29 21:56:00,陕西省汉中市南郑区委书记,汉府国风小区,, 频繁停天然气 投诉/求助 已办理,http://liuyan.people.com.cn/threads/content?tid=17050261&from=search,陕西省,汉中市,
17050123,2022-12-29 21:40:00,陕西省汉中市南郑区委书记,大河坎汉府国风天然气停气问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=17050123&from=search,陕西省,汉中市,
17049627,2022-12-29 20:47:00,陕西省西安市周至县委书记,周至县二曲镇金周鑫城二期无故多次停水、停气等,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=17049627&from=search,陕西省,西安市,周至县
17043478,2022-12-28 23:49:00,陕西省汉中市市长张烨,南郑区汉府国风小区停气问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=17043478&from=search,陕西省,汉中市,
17009946,2022-12-24 20:58:00,陕西省委书记赵一德,咸阳市三原县福音村天然气断气，老百姓受冻,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=17009946&from=search,陕西省,,
16947545,2022-12-18 23:29:00,陕西省渭南市华州区委书记,冬季晚上停天然气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16947545&from=search,陕西省,渭南市,华州区
16920410,2022-12-14 18:04:00,陕西省渭南市华阴市委书记,天然气为啥晚上就停了，很冷。,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16920410&from=search,陕西省,渭南市,华阴市
16809653,2022-12-01 23:07:00,陕西省委书记赵一德,临潼热力公司供暖季不供热,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16809653&from=search,陕西省,,
16803139,2022-12-01 05:23:00,陕西省渭南市富平县委书记,富士来小区12号楼天然气停气问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16803139&from=search,陕西省,渭南市,富平县
16802990,2022-12-01 05:07:00,陕西省渭南市富平县委书记,富士来小区12号楼频繁断气，无人处理。,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16802990&from=search,陕西省,渭南市,富平县
16794228,2022-11-30 09:04:00,陕西省省长赵刚,高陵区玉祥天然气公司不发通知随意停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16794228&from=search,陕西省,,
16767965,2022-11-28 05:20:00,陕西省西安市蓝田县委书记,天鹅湖冬天停气，夏天停电,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16767965&from=search,陕西省,西安市,蓝田县
16759290,2022-11-27 14:07:00,陕西省委书记赵一德,蓝田县天鹅湖小区频道停气,投诉/求助,办理中,http://liuyan.people.com.cn/threads/content?tid=16759290&from=search,陕西省,,
16689162,2022-11-21 05:56:00,陕西省渭南市市长陈晓勇,投诉,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16689162&from=search,陕西省,渭南市,
16493189,2022-11-06 01:15:00,陕西省渭南市富平县委书记,秦政尚官坊关于供暖问题需要领导解决,建言,已办理,http://liuyan.people.com.cn/threads/content?tid=16493189&from=search,陕西省,渭南市,富平县
16460110,2022-11-03 03:10:00,陕西省西安市市长李明远,棕榈阳光小区物业不管业主的供暖,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16460110&from=search,陕西省,西安市,
16421527,2022-10-30 15:11:00,陕西省西安市委书记方红卫,南姜美景北区天然气何时能通,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16421527&from=search,陕西省,西安市,
16371053,2022-10-25 01:43:00,陕西省西安市委书记方红卫,关于未央区太祥路违停事宜,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16371053&from=search,陕西省,西安市,
16357867,2022-10-23 13:23:00,陕西省延安市委书记蒿慧杰,供暖问题,建言,已办理,http://liuyan.people.com.cn/threads/content?tid=16357867&from=search,陕西省,延安市,
16205256,2022-10-06 00:02:00,陕西省西安市委书记方红卫,金地小区国庆停气影响居民生活,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16205256&from=search,陕西省,西安市,
16205208,2022-10-05 23:51:00,陕西省西安市市长李明远,长安天然气公司停气5天,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16205208&from=search,陕西省,西安市,
16205180,2022-10-05 23:45:00,陕西省西安市市长李明远,曲江金地中心风华小区被长安天然气无故停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16205180&from=search,陕西省,西安市,
16205121,2022-10-05 23:35:00,陕西省西安市市长李明远,曲江中心风华停天然气已经6天，无人问津,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16205121&from=search,陕西省,西安市,
16202718,2022-10-05 09:26:00,陕西省西安市市长李明远,长安天然气公司无故切断金地中心风华天然气供应,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16202718&from=search,陕西省,西安市,
16177767,2022-10-01 07:29:00,陕西省西安市委书记方红卫,金地中心风华被长安天然气强制执行停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16177767&from=search,陕西省,西安市,
16037945,2022-09-16 22:57:00,陕西省委书记赵一德,雁塔区海伦国际小区门口,建言,办理中,http://liuyan.people.com.cn/threads/content?tid=16037945&from=search,陕西省,,
15922658,2022-09-05 04:55:00,陕西省西安市委书记方红卫,小区环境脏乱差,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15922658&from=search,陕西省,西安市,
15908983,2022-09-03 20:03:00,陕西省西安市委书记方红卫,灞柳良居西区物业只收钱不管理,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15908983&from=search,陕西省,西安市,
15891835,2022-09-01 21:00:00,陕西省西安市委书记方红卫,高新四路怀德巷至南二环，非机动车道违停严重,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15891835&from=search,陕西省,西安市,
15735116,2022-08-15 23:27:00,陕西省榆林市绥德县委书记,张家边镇落雁边村泥软渠断水断气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15735116&from=search,陕西省,榆林市,绥德县
15714922,2022-08-13 11:11:00,陕西省延安市委书记蒿慧杰,枣园小学家属区150多户居民今年无法供暖,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15714922&from=search,陕西省,延安市,
15694518,2022-08-11 02:05:00,陕西省延安市吴起县委书记,农行和石化厂家属楼停水断气居民无法生活,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15694518&from=search,陕西省,延安市,吴起县
15636309,2022-08-04 02:23:00,陕西省西安市蓝田县委书记,天鹅湖小区常年停电问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15636309&from=search,陕西省,西安市,蓝田县
15580260,2022-07-28 21:15:00,陕西省西安市市长李明远,燃气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15580260&from=search,陕西省,西安市,
15449045,2022-07-15 09:27:00,陕西省西安市蓝田县委书记,蓝田县天鹅湖入国家电网,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15449045&from=search,陕西省,西安市,蓝田县
15448926,2022-07-15 09:15:00,陕西省西安市蓝田县委书记,天鹅湖一期经常断电断水,停气,投诉/求助 已办理,http://liuyan.people.com.cn/threads/content?tid=15448926&from=search,陕西省,西安市,蓝田县
15385836,2022-07-10 01:05:00,陕西省西安市委书记方红卫,十里铺长十路什么时候拆迁，,咨询,已办理,http://liuyan.people.com.cn/threads/content?tid=15385836&from=search,陕西省,西安市,
15116684,2022-06-16 12:33:00,陕西省榆林市委书记张晓光,冬季取暖问题求助,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=15116684&from=search,陕西省,榆林市,
14339336,2022-04-25 23:22:00,陕西省西安市委书记方红卫,石家街地铁口A出口周边闲置土地合理利用,建言,已办理,http://liuyan.people.com.cn/threads/content?tid=14339336&from=search,陕西省,西安市,
14268493,2022-04-21 13:30:00,陕西省西安市委书记方红卫,问题得不到解决,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=14268493&from=search,陕西省,西安市,
14067886,2022-04-08 12:53:00,陕西省延安市市长严汉平,罗家坪村脏乱差,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=14067886&from=search,陕西省,延安市,
13936194,2022-03-27 22:24:00,陕西省咸阳市委书记夏晓中,金旭路和河堤路交差何时扩建（古渡公园东边桥洞,建言,已办理,http://liuyan.people.com.cn/threads/content?tid=13936194&from=search,陕西省,咸阳市,
13643984,2022-03-05 01:51:00,陕西省西安市未央区委书记,3月5号暖气就凉了,投诉/求助,待回复,http://liuyan.people.com.cn/threads/content?tid=13643984&from=search,陕西省,西安市,未央区
13604972,2022-03-02 22:30:00,陕西省榆林市委书记张晓光,,,        北郊电厂小区断水5天 投诉/求助 已办理,http://liuyan.people.com.cn/threads/content?tid=13604972&from=search,陕西省,榆林市,
13598145,2022-03-02 09:16:00,陕西省安康市市长王浩,公交车更新咨询,咨询,已办理,http://liuyan.people.com.cn/threads/content?tid=13598145&from=search,陕西省,安康市,
13553903,2022-02-28 01:50:00,陕西省西安市市长李明远,投诉,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=13553903&from=search,陕西省,西安市,
13370224,2022-02-22 20:39:00,陕西省委书记赵一德,渭南市天然气紧缺，严重影响居民生活,投诉/求助,待回复,http://liuyan.people.com.cn/threads/content?tid=13370224&from=search,陕西省,,
13114100,2022-02-19 01:37:00,陕西省延安市委书记蒿慧杰,投诉天然气公司,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=13114100&from=search,陕西省,延安市,
13072629,2022-02-18 10:23:00,陕西省西安市委书记方红卫,紫光供暖公司向西安华弘物业市政小区停止供暖,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=13072629&from=search,陕西省,西安市,
12956325,2022-02-17 03:21:00,陕西省渭南市委书记樊维斌,富平通源不能保证居民生活,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12956325&from=search,陕西省,渭南市,
12955576,2022-02-17 03:11:00,陕西省渭南市富平县委书记,富士莱停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12955576&from=search,陕西省,渭南市,富平县
12954858,2022-02-17 03:02:00,陕西省渭南市市长陈晓勇,渭南市富平县富士莱小区的问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12954858&from=search,陕西省,渭南市,
12926010,2022-02-16 07:34:00,陕西省西安市新城区委书记,小区供暖问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12926010&from=search,陕西省,西安市,新城区
12900240,2022-02-13 22:20:00,陕西省渭南市富平县委书记,富平县连城村及周边村冬天天天停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12900240&from=search,陕西省,渭南市,富平县
12873666,2022-02-10 09:48:00,陕西省委书记赵一德,延安宝苑大厦上游气体问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12873666&from=search,陕西省,,
12873493,2022-02-10 09:25:00,陕西省安康市市长王浩,关于水景湾小区燃气停气问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12873493&from=search,陕西省,安康市,
12819605,2022-02-04 21:35:00,陕西省安康市汉滨区委书记,燃气接二连三停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12819605&from=search,陕西省,安康市,汉滨区
12811532,2022-02-02 21:28:00,陕西省渭南市富平县委书记,富士莱小区经常不定期停气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12811532&from=search,陕西省,渭南市,富平县
12707810,2022-01-21 00:24:00,陕西省西安市市长李明远,西安市莲湖区古都西苑小区的物业,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12707810&from=search,陕西省,西安市,
12544510,2022-01-06 09:33:00,陕西省委书记赵一德,停气十二天,天然气公司乱收费,投诉/求助 待回复,http://liuyan.people.com.cn/threads/content?tid=12544510&from=search,陕西省,,
12515984,2022-01-05 07:44:00,陕西省宝鸡市陇县县委书记,北坡片区今冬不好过,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=12515984&from=search,陕西省,宝鸡市,陇县
17175181,2023-01-18 02:11:00,甘肃省委书记胡昌升,希望寒冷止步于家门,投诉/求助,待回复,http://liuyan.people.com.cn/threads/content?tid=17175181&from=search,甘肃省,,
17172010,2023-01-17 09:32:00,甘肃省临夏州临夏市委书记,银星怡景苑停天然气,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=17172010&from=search,甘肃省,临夏回族自治州,临夏市
17168699,2023-01-16 23:17:00,甘肃省委书记胡昌升,三九天停气,投诉/求助,待回复,http://liuyan.people.com.cn/threads/content?tid=17168699&from=search,甘肃省,,
17115473,2023-01-09 03:33:00,甘肃省兰州市委书记 朱天舒,暖气问题,投诉/求助,待回复,http://liuyan.people.com.cn/threads/content?tid=17115473&from=search,甘肃省,兰州市,
17082494,2023-01-04 06:04:00,甘肃省兰州市西固区委书记,关于西固区玉门街永盛苑小区供暖问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=17082494&from=search,甘肃省,兰州市,西固区
17048417,2022-12-29 14:41:00,甘肃省陇南市礼县县委书记,有关礼县德通天然气公司,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=17048417&from=search,甘肃省,陇南市,礼县
